datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions
17/4/2017,23.4,13.2,17.6,23.4,13.2,17.6,10.2,63.9,0,0,0,37.4,18.4,267.8,1017.7,51.1,15.7,239.4,20.7,7,0.71,Partially cloudy
18/4/2017,23.9,15.5,18.5,23.9,15.5,18.5,14.3,77.9,0,0,0,39.6,14.7,241.5,1018.3,60.7,14.1,216.1,18.6,8,0.75,Partially cloudy
19/4/2017,22.1,15.7,18.6,22.1,15.7,18.6,13.1,71.5,0,0,0,39.2,19.6,248,1018.9,36.2,15.7,307.9,26.6,10,0.75,Partially cloudy
20/4/2017,24.7,15.1,19.9,24.7,15.1,19.9,9.8,55.8,0,0,0,50,19.6,271.7,1016.8,0.9,15.6,325.1,28,10,0.81,Clear
21/4/2017,30.4,15.8,22.5,28.6,15.8,22.2,9,46.5,0,0,0,37.8,17.1,240.5,1012.1,0.6,15.8,326.4,28,10,0.85,Clear
22/4/2017,30.7,16.9,23,29.3,16.9,22.7,10,46.8,0,0,0,36.4,16.2,256.5,1010.7,2,16,327.7,28.3,10,0.88,Clear
23/4/2017,25.7,16.3,19.3,25.7,16.3,19.3,11.7,62.1,0,0,0,36.7,14.3,242.5,1010.4,2.5,16,325.5,27.9,10,0.91,Clear
24/4/2017,21.4,15.2,17.8,21.4,15.2,17.8,11.4,66.9,0,0,0,40,13.5,246.6,1012,25.7,15.5,289.7,24.9,9,0.94,Partially cloudy
25/4/2017,23.7,15.8,20.3,23.7,15.8,20.3,6.2,42.6,0,0,0,53.6,17.9,308.5,1011,4.1,16,274,23.7,9,0.98,Clear
26/4/2017,24.5,15.8,19.6,24.5,15.8,19.6,11.2,60.1,0,0,0,53.6,10.6,163,1011,4.7,16,301.1,25.8,10,0,Clear
27/4/2017,27.4,15.7,21.8,26.5,15.7,21.7,9,51.2,0,0,0,59.4,21.7,309.1,1008,12.7,15.9,310.8,26.8,9,0.04,Clear
28/4/2017,28.1,20.7,24.2,26.7,20.7,23.9,-1.6,18.7,0,0,0,53.9,23.5,325.8,1007.2,2.8,16,336.8,29.2,10,0.08,Clear
29/4/2017,27.7,18,22.8,26.6,18,22.6,-4.2,18.3,0,0,0,63,27.9,279.2,1014.3,0,16,346,29.9,10,0.11,Clear
30/4/2017,28.4,15.3,21.4,26.9,15.3,21.3,3.7,34.4,0,0,0,37.8,19.7,243.1,1016.6,0.2,16,343.5,29.8,10,0.15,Clear
1/5/2017,27.6,15.4,21,26.6,15.4,21,8.4,48.4,0,0,0,35.6,15.9,253.6,1013.1,0.9,15.9,337.1,29.2,10,0.18,Clear
2/5/2017,27.7,16.8,21.2,27,16.8,21.2,12,59.2,0,0,0,34.9,12.4,250.1,1011.9,2.8,15.5,333.8,28.9,10,0.25,Clear
3/5/2017,25.6,17,20.7,25.6,17,20.7,14.1,67.8,0,0,0,33.1,12.5,227.1,1013.4,11.4,15.6,330.1,28.6,10,0.25,Clear
4/5/2017,24.6,16.1,18.9,24.6,16.1,18.9,14,74.3,0,0,0,37.8,15.5,252.9,1013.7,28.8,14,333.7,29,10,0.29,Partially cloudy
5/5/2017,21,15.3,17.2,21,15.3,17.2,13,76.6,0,0,0,32.8,12.2,245,1011.4,70.7,12.2,302,26.2,9,0.32,Partially cloudy
6/5/2017,18.2,13,16.2,18.2,13,16.2,9.9,66.5,0.076,100,4.17,53.6,17.4,212.4,1008.7,84.6,15.7,164.9,14.2,5,0.36,"Rain, Partially cloudy"
7/5/2017,17.7,10.5,13.4,17.7,10.5,13.4,8.2,71.8,5.67,100,45.83,37.1,14.8,100.7,1010.7,63.4,15,244,21.3,9,0.39,"Rain, Partially cloudy"
8/5/2017,20.4,10.4,15.6,20.4,10.4,15.6,9.8,70.1,0,0,0,37.8,14.8,244.6,1011.6,2.9,15.6,327.5,28.1,10,0.43,Clear
9/5/2017,20.7,13.3,17,20.7,13.3,17,11.6,71.3,0,0,0,36.7,13.1,143.5,1012.3,72,14.5,216.6,18.9,7,0.46,Partially cloudy
10/5/2017,20,16.4,17.7,20,16.4,17.7,12.2,70.5,0,0,0,27,10.9,214.4,1017.8,93.1,15.9,161,13.8,5,0.5,Overcast
11/5/2017,21.1,14.2,17.7,21.1,14.2,17.7,12.3,71.5,0,0,0,38.9,20.7,255.2,1019.1,23.7,15.9,316.7,27.1,10,0.53,Partially cloudy
12/5/2017,22,15,17.5,22,15,17.5,12.6,73.7,0,0,0,35.6,12.7,245.8,1014.7,48.6,13.4,337,29.1,10,0.56,Partially cloudy
13/5/2017,22.6,13.8,18,22.6,13.8,18,7.7,54.9,0,0,0,42.5,20.5,255.9,1011.3,2.4,16,340.1,29.4,10,0.6,Clear
14/5/2017,21.2,14.4,17.3,21.2,14.4,17.3,10.2,63.6,0,0,0,38.9,18.9,159.3,1011.1,48.6,16,321.5,27.7,9,0.63,Partially cloudy
15/5/2017,18.4,13.6,15.8,18.4,13.6,15.8,8.7,63.5,0,0,0,35.3,23.1,244.8,1012.6,66.3,15.9,257.5,22.3,7,0.66,Partially cloudy
16/5/2017,19.1,13,16.1,19.1,13,16.1,9.3,64.8,0,0,0,34.7,11.9,234.6,1015.8,27.9,15.9,258.8,22.4,8,0.7,Partially cloudy
17/5/2017,19.6,14.2,16.7,19.6,14.2,16.7,10.3,66.6,0,0,0,36.7,12.5,237.3,1013.3,53.5,15.9,252.6,21.7,7,0.73,Partially cloudy
18/5/2017,22.4,13.7,18.1,22.4,13.7,18.1,11.6,66.8,0,0,0,39.2,15.5,259.6,1011.8,8.4,16,347.3,30.1,10,0.75,Clear
19/5/2017,28.8,15.5,21.9,27.3,15.5,21.7,9.1,48.8,0,0,0,48.2,20.7,246.9,1012.2,0.1,16,354.2,30.5,10,0.8,Clear
20/5/2017,32.7,17.1,24.7,30.4,17.1,24,7.4,36.5,0,0,0,43.2,16.9,270.6,1010.9,0,16,354.1,30.6,10,0.83,Clear
21/5/2017,28.4,17.8,22.6,28.3,17.8,22.6,13.2,56.8,0,0,0,38.5,11.6,243.7,1011.7,0.8,16,350.7,30.4,10,0.86,Clear
22/5/2017,25.8,15.6,19.3,25.8,15.6,19.3,14.1,73.7,0,0,0,34.6,12.4,242.5,1013.5,24.3,13,349.1,30.2,10,0.9,Partially cloudy
23/5/2017,24.8,15.6,19,24.8,15.6,19,13.7,72.9,0,0,0,36.7,22.1,250.6,1013.3,14.8,14.2,352.2,30.4,10,0.93,Clear
24/5/2017,23,14.9,17.6,23,14.9,17.6,13,75.5,0,0,0,39.6,14.3,244.8,1010.8,49.8,12.6,343.9,29.9,10,0.97,Partially cloudy
25/5/2017,19.7,15.8,17.3,19.7,15.8,17.3,10.3,64.1,0,0,0,33.5,13.1,237.8,1011.1,86.5,15.9,299.2,25.7,9,0,Partially cloudy
26/5/2017,20.9,16.5,18.2,20.9,16.5,18.2,11.3,64.1,0,0,0,30.6,13.7,244.1,1014.4,84.7,16,208.7,18.2,6,0.03,Partially cloudy
27/5/2017,21.2,14.9,18,21.2,14.9,18,11.2,65.3,0,0,0,37.1,17.1,260.5,1016.7,38.8,16,342.6,29.6,10,0.07,Partially cloudy
28/5/2017,24.1,14.8,18.9,24.1,14.8,18.9,12.7,68.6,0,0,0,34.2,17.1,256,1015.4,3.1,16,351.6,30.5,10,0.1,Clear
29/5/2017,20.9,15.6,17.5,20.9,15.6,17.5,13.3,77,0,0,0,32,18.7,243.8,1012.7,58.4,13.9,324.8,28.1,9,0.13,Partially cloudy
30/5/2017,21.5,16.6,18.2,21.5,16.6,18.2,13.7,75.1,0,0,0,32.4,11.7,242.6,1012.3,87.3,13.7,327.2,28.2,10,0.17,Partially cloudy
31/5/2017,20.1,16.8,17.7,20.1,16.8,17.7,13.9,78.3,0,0,0,27.7,10.9,247.8,1011,98.3,12.7,207.6,18,7,0.2,Overcast
1/6/2017,21.9,17,19,21.9,17,19,13.8,72.4,0,0,0,32.8,21.5,246,1011,63.2,15.5,321,27.7,10,0.25,Partially cloudy
2/6/2017,23.6,16.4,19.3,23.6,16.4,19.3,14.6,74.9,0,0,0,37.8,18.9,242.2,1010.9,40,13,344.4,29.9,10,0.27,Partially cloudy
3/6/2017,25.3,17.5,20,25.3,17.5,20,15.4,75.9,0,0,0,31.3,11.9,233.1,1011.4,55.7,10.8,329.5,28.3,10,0.3,Partially cloudy
4/6/2017,22.9,17.4,19.5,22.9,17.4,19.5,15.2,76.5,0,0,0,32.4,12.9,254,1011.3,68.3,10.1,349.4,30.2,10,0.34,Partially cloudy
5/6/2017,23.8,16.8,19.2,23.8,16.8,19.2,14.8,76.5,0,0,0,30.2,19.7,233.7,1011.2,66.5,11.2,346.4,29.9,10,0.37,Partially cloudy
6/6/2017,22.1,17.5,18.9,22.1,17.5,18.9,14.8,77,0,0,0,31.7,10.4,238.5,1012.8,95.2,11.6,331.3,28.6,10,0.41,Overcast
7/6/2017,21.8,16.8,18.6,21.8,16.8,18.6,14.7,78.8,0,0,0,32,11.8,239.3,1013.7,90.3,13.3,322.1,27.8,10,0.44,Overcast
8/6/2017,20.9,16.4,18,20.9,16.4,18,14.3,79.7,0.218,100,4.17,35.3,16.2,258.2,1015,66.7,13.9,305.1,26.3,9,0.47,"Rain, Partially cloudy"
9/6/2017,23.2,15.4,19.1,23.2,15.4,19.1,13.8,72.4,0,0,0,38.9,16.9,243.7,1013,19.9,15.9,340.3,29.3,10,0.5,Clear
10/6/2017,22.2,17,19,22.2,17,19,13.9,72.9,0,0,0,35.3,12.2,230.6,1011.3,84.1,16,276.8,24,9,0.54,Partially cloudy
11/6/2017,21.3,16.5,18.6,21.3,16.5,18.6,12.2,66.6,0,0,0,37.1,22.7,210.7,1012.2,67.9,16,230.7,19.8,6,0.58,Partially cloudy
12/6/2017,22,15.2,18.7,22,15.2,18.7,10,58.8,0,0,0,37.1,18.1,242.9,1015.3,3.1,16,356.6,30.8,10,0.61,Clear
13/6/2017,25.4,15.1,20.1,25.4,15.1,20.1,11.2,58.4,0,0,0,36.7,15.5,252.1,1012.7,0.4,16,362.5,31.3,10,0.65,Clear
14/6/2017,27.5,16.4,21.7,27.4,16.4,21.7,12.8,59.1,0,0,0,33.8,13.9,246.7,1011.1,0.2,15.9,359.8,31.1,10,0.68,Clear
15/6/2017,28.5,17,22.7,28.3,17,22.6,13.8,59.8,0,0,0,32.8,14.7,252.7,1011.8,0.2,15.6,360.9,31.2,10,0.71,Clear
16/6/2017,29.5,17.8,23.2,29.4,17.8,23.2,15.3,63.6,0,0,0,33.8,12.1,233.2,1011.2,3.6,15.2,361.9,31.1,10,0.75,Clear
17/6/2017,28.8,18,22.4,28.6,18,22.4,15.3,67,0,0,0,34.2,13.4,241.7,1010.6,16.7,15,360.6,31.2,10,0.75,Clear
18/6/2017,27.2,16.7,21.9,27.5,16.7,22,15.7,69.7,0,0,0,32.4,11.8,244.6,1009,15.3,12.7,356.2,30.8,10,0.82,Clear
19/6/2017,27.7,17.2,21.7,27.9,17.2,21.7,16,72.1,0,0,0,32.8,13.1,249.6,1009.3,9.9,13.7,355.3,30.6,10,0.85,Clear
20/6/2017,27.1,17.2,21.7,27.7,17.2,21.8,16.1,72.5,0,0,0,37.1,11.9,247,1009.8,31.4,12,354.4,30.5,10,0.89,Partially cloudy
21/6/2017,27.2,17.8,22.1,27.7,17.8,22.2,16.1,70.5,0,0,0,33.5,12.7,247.7,1007.2,7.3,14.3,354.7,30.7,10,0.92,Clear
22/6/2017,25.6,17.7,20,25.6,17.7,20,15.8,77.5,0,0,0,31.3,17,207.1,1008.8,41.3,14.1,346.1,29.8,10,0.95,Partially cloudy
23/6/2017,24,18,20.2,24,18,20.2,16,77.3,0,0,0,36.4,14.5,236.6,1012,66.8,13,343,29.7,10,0,Partially cloudy
24/6/2017,24,17,20.2,24,17,20.2,15.7,76.2,0,0,0,34.6,14.4,249,1011.5,35.3,14.7,328.3,28.3,10,0.02,Partially cloudy
25/6/2017,29.8,17.9,22.9,29.5,17.9,22.9,15.9,66.7,0,0,0,46.4,12.7,245.9,1011.3,1.1,15.9,351.7,30.4,10,0.06,Clear
26/6/2017,32.7,20,25.4,32.7,20,25.2,14.3,53.2,0,0,0,40.7,14.6,253.5,1011.9,0.4,15.9,359.9,31.2,10,0.09,Clear
27/6/2017,29.7,19,23.8,29.4,19,23.7,13.4,53.9,0,0,0,38.5,17.2,236.8,1010.8,0.4,15.8,365.7,31.4,10,0.12,Clear
28/6/2017,25.4,17.1,20.7,25.4,17.1,20.7,15,70.9,0,0,0,33.8,14.3,236.1,1011.2,16.3,15.7,355,30.9,10,0.16,Clear
29/6/2017,23.9,17.9,20.3,23.9,17.9,20.3,14.3,69.5,0,0,0,30.6,19.6,237.4,1012.8,46.3,12.8,342.9,29.9,10,0.19,Partially cloudy
30/6/2017,23.9,17.5,19.8,23.9,17.5,19.8,14.9,73.8,0,0,0,30.6,13.9,247.4,1012,55.2,13.9,341.4,29.5,10,0.25,Partially cloudy
1/7/2017,23.3,16.9,19.7,23.3,16.9,19.7,15.5,77.4,0,0,0,30.6,8.8,215.7,1011.2,71.4,12,337.5,29.1,10,0.26,Partially cloudy
2/7/2017,26.9,18.3,21.2,27.2,18.3,21.2,15,69.1,0,0,0,32,10.8,219.5,1014.2,49.1,15.2,348.1,30.1,10,0.29,Partially cloudy
3/7/2017,27.5,17.2,21.5,27.6,17.2,21.5,15.2,69.3,0,0,0,32.4,18.1,252.7,1015.6,29.4,13.7,359.1,31.1,10,0.32,Partially cloudy
4/7/2017,27,17.1,21.6,27.2,17.1,21.6,15.1,68.7,0,0,0,37.1,17.7,243,1014.1,5.1,13.6,345.4,29.8,10,0.35,Clear
5/7/2017,28.4,18.2,22.5,28.1,18.2,22.5,15.7,67.3,0,0,0,37.4,17.1,246,1013.9,4.5,14,346,29.9,10,0.39,Clear
6/7/2017,29.6,19.1,23.4,29.8,19.1,23.6,16.1,65,0,0,0,34.2,16.5,251.2,1014.1,1.8,15.7,343.8,29.7,10,0.42,Clear
7/7/2017,33,19.9,26.1,33,19.9,26.1,15.9,55.9,0,0,0,37.1,10.8,250.5,1010.7,2.6,15.8,342.8,29.7,10,0.45,Clear
8/7/2017,35.3,22.8,28,36.7,22.8,28.3,17.1,53.4,0,0,0,36.7,10.5,225,1009.3,3.1,15.9,340.8,29.5,10,0.5,Clear
9/7/2017,33.7,22,26.9,34.1,22,27.2,17.9,60.1,0,0,0,38.2,13.6,197.4,1011.8,3.2,15.2,318.6,27.5,9,0.52,Clear
10/7/2017,32,22,26.2,33.5,22,26.5,18,62.2,0,0,0,36.7,13.1,251.8,1011.8,3.5,15.8,336.6,29.3,10,0.56,Clear
11/7/2017,28.5,20.9,23.9,29.7,20.9,24.2,18.1,71.2,0,0,0,36.7,13,250.5,1012.7,11.3,15.6,335.5,29.2,10,0.59,Clear
12/7/2017,27,19.3,22.8,27.9,19.3,22.8,17.4,72.9,0,0,0,34.9,18.1,247.1,1013.7,15.6,15,338.4,29.3,10,0.63,Clear
13/7/2017,26.9,18.8,22.3,27.8,18.8,22.3,17.1,73.7,0,0,0,36,17.1,248.2,1015,28.4,14.7,334.3,28.9,10,0.66,Partially cloudy
14/7/2017,25.9,18.2,21.8,25.9,18.2,21.8,16.5,73.1,0,0,0,31.7,18,241.5,1015.1,17.2,14.7,334.4,29,10,0.7,Clear
15/7/2017,30,18.9,23.5,30.2,18.9,23.7,16.7,66.9,0,0,0,33.5,16.4,249.1,1013,2.3,15.8,320.4,27.7,10,0.73,Clear
16/7/2017,29.1,20.9,24.4,30.2,20.9,24.8,17.9,67.7,0,0,0,32.8,16.6,194.2,1011.2,3,15.9,301,26,9,0.75,Clear
17/7/2017,28.5,20.5,23.7,29.6,20.5,24,18.1,71.7,0,0,0,33.1,16.8,235.3,1011.1,3.9,15.6,318.1,27.4,9,0.8,Clear
18/7/2017,28.1,20.2,23.4,28.9,20.2,23.5,17.6,71.1,0,0,0,33.5,14.8,253,1013,6.3,15.2,326.6,28.2,10,0.84,Clear
19/7/2017,28.5,19.4,23.5,29.4,19.4,23.7,17.5,70.8,0,0,0,33.5,20.1,251.3,1014,5.3,14.7,324,27.9,9,0.87,Clear
20/7/2017,29.8,20.2,24,30.3,20.2,24.2,17.2,67,0,0,0,33.1,19.7,239.6,1014.3,9.6,15.2,339.3,29.4,10,0.91,Clear
21/7/2017,27.9,19.4,23.1,28.7,19.4,23.1,17.2,70.5,0,0,0,32,12.5,253.3,1013,17.8,15.1,342.8,29.5,10,0.94,Clear
22/7/2017,28.4,20,23.3,29.3,20,23.4,17.5,70.9,0,0,0,31.7,16.5,245.9,1011.8,14.6,14.3,335.8,29,10,0.98,Clear
23/7/2017,27.9,20,23.4,29,20,23.6,17.6,70.8,0,0,0,36.4,13.3,245.4,1011,6.1,15.4,315.5,27.4,9,0,Clear
24/7/2017,28.4,20,23,28.8,20,23,17.5,72.1,0,0,0,33.8,15.6,246.6,1011.9,8.1,15.8,219,19,7,0.05,Clear
25/7/2017,27.1,20.5,22.8,28.1,20.5,22.8,17.5,72.8,0,0,0,30.6,18.7,240.7,1014.1,35.2,15.8,232.3,20.1,7,0.08,Partially cloudy
26/7/2017,26.7,19.9,22.6,26.7,19.9,22.6,17.1,72.1,0,0,0,33.5,15.2,246,1014.9,20.4,15.9,329.4,28.3,10,0.11,Partially cloudy
27/7/2017,27.6,19.3,23,28.4,19.3,23.1,16.9,69.6,0,0,0,36.4,24.7,246,1013.2,4.6,16,325.2,28.2,10,0.14,Clear
28/7/2017,27.6,18.9,22.2,28.5,18.9,22.3,17.1,73.6,0,0,0,33.1,19.3,247.3,1012.8,17,15,329.8,28.6,10,0.18,Clear
29/7/2017,28,19.2,23.1,28.8,19.2,23.3,17.2,70.4,0,0,0,36.4,18,233.7,1014.7,40.9,15.4,331.8,28.7,10,0.21,Partially cloudy
30/7/2017,27.1,19.2,22.9,28,19.2,22.9,17.4,71.6,0,0,0,35.3,22.3,247.1,1016.1,59.4,15.8,322.6,28.1,10,0.25,Partially cloudy
31/7/2017,26.3,18.8,21.7,26.3,18.8,21.7,16.9,75.1,0,0,0,38.9,13.8,251.4,1013.6,44.4,13.2,329.8,28.5,10,0.27,Partially cloudy
1/8/2017,31.8,20.5,25,33,20.5,25.4,17.6,64.8,0,0,0,36.7,10.4,250.1,1010.8,8.9,15.9,275.7,23.8,9,0.31,Clear
2/8/2017,32.3,23.2,26.9,33.9,23.2,27.6,18.7,61.7,0,0,0,35.3,10.2,255.8,1011.7,7,15.9,239.7,20.7,8,0.34,Clear
3/8/2017,32.1,23.7,26.6,33.5,23.7,27.1,19.1,64.6,0,0,0,38.5,14.2,244.4,1013.4,6.8,16,283,24.4,9,0.37,Clear
4/8/2017,28.8,21.9,24.9,30.1,21.9,25.2,18.3,67.8,0,0,0,34.9,17.5,244.5,1013.4,5.6,15.9,296.5,25.5,8,0.4,Clear
5/8/2017,28.1,21,23.6,28.9,21,23.8,18.2,72.3,0,0,0,33.1,11.9,250.7,1012.5,26.3,16,297.8,25.7,9,0.44,Partially cloudy
6/8/2017,27.4,21,23.5,28.4,21,23.6,17.8,71.2,0,0,0,34.6,15.6,248.5,1012,32.3,15.6,311.9,26.8,9,0.47,Partially cloudy
7/8/2017,27.1,19.5,22.9,28.1,19.5,22.9,17.5,72.6,0,0,0,34.9,13.6,251.5,1012.2,5.2,15.7,318.9,27.5,9,0.5,Clear
8/8/2017,28.9,20,23.7,29.8,20,23.9,17.1,67.9,0,0,0,33.5,12.8,240.4,1011.9,0.8,15.5,327.4,28,10,0.54,Clear
9/8/2017,27.2,19.3,22.9,28.1,19.3,23.1,17.3,71.8,0,0,0,34.2,13.2,245.4,1012,2,14.6,325,28.1,10,0.57,Clear
10/8/2017,27.5,19.4,23,28.5,19.4,23.1,17.5,71.9,0,0,0,34.9,13,247.3,1012,2.3,15.1,323.3,28,10,0.61,Clear
11/8/2017,26.8,19.3,22.4,27.8,19.3,22.4,17.3,74.2,0,0,0,34.6,12.5,249.9,1010.9,4.9,14.7,320.4,27.6,10,0.64,Clear
12/8/2017,28,18.8,22,28.6,18.8,22.1,17.2,75.4,0,0,0,35.3,17.3,251.3,1011.4,27,11.4,319.1,27.7,10,0.68,Partially cloudy
13/8/2017,27.4,18.9,22.6,28,18.9,22.6,16.8,70.9,0,0,0,34.2,13.6,243.1,1012.4,52.7,12.6,324.1,28.1,10,0.72,Partially cloudy
14/8/2017,25.6,18.9,21.7,25.6,18.9,21.7,16.3,72.3,0,0,0,36.7,20.6,253.7,1011.7,57,14.7,306.8,26.5,10,0.75,Partially cloudy
15/8/2017,23.7,19.2,21.3,23.7,19.2,21.3,15.9,72.1,0,0,0,34.2,10.6,239.1,1011.9,84.8,15.8,238.2,20.6,8,0.79,Partially cloudy
16/8/2017,25.7,19.8,21.8,25.7,19.8,21.8,15.2,66.8,0,0,0,34.6,14.1,232.7,1013.8,53.9,15.9,287.9,24.9,9,0.82,Partially cloudy
17/8/2017,26.2,18.8,21.7,26.2,18.8,21.7,16,70.9,0,0,0,33.8,22.3,243.5,1014.9,5.9,15.9,300.3,26,9,0.86,Clear
18/8/2017,26,18.4,21.5,26,18.4,21.5,16.4,73.8,0,0,0,34.2,23.7,252.1,1014.6,25.1,15.4,307.9,26.8,9,0.89,Partially cloudy
19/8/2017,26.1,19.2,21.9,26.1,19.2,21.9,16,69.9,0,0,0,33.1,21.1,245.3,1013.4,40.4,15.8,294.8,25.5,9,0.93,Partially cloudy
20/8/2017,25.6,19.8,21.8,25.6,19.8,21.8,15.8,69.4,0,0,0,31.7,13.8,245.8,1012.9,52.7,15.3,298,25.6,9,0.97,Partially cloudy
21/8/2017,25.7,20.3,22.4,25.7,20.3,22.4,16,67.5,0,0,0,30.6,14,250.2,1014.6,44.3,15.8,307.3,26.5,10,0,Partially cloudy
22/8/2017,26.6,18.8,22.3,26.6,18.8,22.3,16.8,72.1,0,0,0,35.3,22.5,242.3,1014.8,10.1,15.9,313,26.9,10,0.03,Clear
23/8/2017,25.3,19.7,21.5,25.3,19.7,21.5,16.6,74.3,0,0,0,32.4,13.6,250.8,1013.8,64.9,14.2,280.5,24.2,9,0.07,Partially cloudy
24/8/2017,24.8,19.7,21.4,24.8,19.7,21.4,16.1,72.1,0,0,0,32.8,12.4,251.8,1010.8,65,13,280.1,24.3,9,0.1,Partially cloudy
25/8/2017,25.8,19.9,22.1,25.8,19.9,22.1,17,73.4,0,0,0,27.7,13.1,243.8,1009.3,69.9,10,293,25.2,9,0.13,Partially cloudy
26/8/2017,28.1,19.9,22.8,29.1,19.9,23,17.9,74.8,0,0,0,31.7,12.1,256.3,1012.2,56,10.4,296.5,25.6,9,0.16,Partially cloudy
27/8/2017,26.1,19.4,22.3,26.1,19.4,22.3,17.9,76.7,0,0,0,31.3,11.6,257,1012.2,43.1,11.9,300.3,26,9,0.19,Partially cloudy
28/8/2017,29.1,19.8,23.8,30.1,19.8,24.1,17.7,70.5,0,0,0,29.5,15.5,253.1,1009.1,9.9,12.4,296.1,25.6,9,0.23,Clear
29/8/2017,32.8,21.4,26.1,34.1,21.4,26.5,17.8,62.1,0,0,0,31.7,11,232.3,1008.1,2.2,13,289.3,24.9,9,0.25,Clear
30/8/2017,32.2,21.7,26.8,33,21.7,27,17.2,57.9,0,0,0,30.2,13.8,242.5,1006.6,2.4,15.1,290.4,25.1,9,0.29,Clear
31/8/2017,36.2,23.3,29.7,37.2,23.3,30.2,17.6,50.7,0,0,0,42.5,12.3,244.3,1006,4.4,15.6,253.1,21.6,8,0.32,Clear
1/9/2017,37,24.2,29.7,37.3,24.2,30.3,18.6,54.3,0,0,0,35.3,12.2,266.7,1007.2,4.8,15.9,274,23.9,9,0.35,Clear
2/9/2017,36.3,25.7,30.3,36.7,25.7,31.3,18.2,49.5,0,0,0,32.4,10.9,156.8,1007.9,8.5,16,270.3,23.2,8,0.39,Clear
3/9/2017,36.6,24.7,30,38.3,24.7,31.2,19.3,54.1,0.047,100,4.17,37.4,18.7,246.3,1012.2,11.3,15.8,222.5,19.2,7,0.42,Rain
4/9/2017,28.2,23.1,25.2,30.1,23.1,25.4,19.9,72.8,0.357,100,4.17,32.8,9.4,181.8,1013.1,71.9,15.9,187.7,16.2,6,0.45,"Rain, Partially cloudy"
5/9/2017,27.7,21.6,24.5,28.9,21.6,24.8,18.9,71.7,0,0,0,34.6,15.2,255.6,1013.5,9.5,15.4,269.6,23.2,9,0.48,Clear
6/9/2017,27,21.4,23.8,28,21.4,23.9,17.7,69.3,0,0,0,47.9,22.9,240.1,1013.3,2.7,14.9,275.5,23.8,9,0.5,Clear
7/9/2017,28.4,19.4,23.3,29.2,19.4,23.5,16.7,67.4,0,0,0,41,14.6,245.6,1011.4,0.6,14.4,281.9,24.3,9,0.55,Clear
8/9/2017,27.7,19.3,22.5,28.4,19.3,22.5,17,72.2,0,0,0,33.5,17.4,238.6,1011.1,10.3,14.5,261.7,22.4,8,0.59,Clear
9/9/2017,26.9,19.9,22.6,27.2,19.9,22.6,15.9,67.6,0,0,0,29.5,17.4,250.8,1013.6,36.4,15.3,263.6,22.7,8,0.63,Partially cloudy
10/9/2017,31,19.3,23.8,31.6,19.3,23.8,16.5,66.5,0,0,0,44.3,16,241.2,1011.8,7,15.6,234.6,20.3,8,0.66,Clear
11/9/2017,32.2,21.6,25.1,32.1,21.6,25.2,17.2,63.2,0,0,0,35.6,15.8,246.7,1011.6,15.3,15.9,258.8,22.4,8,0.7,Clear
12/9/2017,24.9,20.5,22.3,24.9,20.5,22.3,17.8,76.2,0,0,0,34.2,23.3,247.2,1012.3,28.8,14.7,249.4,21.5,9,0.75,Partially cloudy
13/9/2017,24.9,19.1,21.1,24.9,19.1,21.1,15.9,73.1,0,0,0,35.3,15.9,238.8,1011.7,55.4,15.7,248.9,21.5,8,0.77,Partially cloudy
14/9/2017,24,17.7,20.9,24,17.7,20.9,14.7,68.8,0,0,0,37.4,18.5,259.4,1012.3,32,16,199,17.2,6,0.8,Partially cloudy
15/9/2017,24.6,18.8,21.2,24.6,18.8,21.2,15.4,70.1,0,0,0,34.6,18.5,248.4,1012,61.5,15.8,207,17.9,7,0.84,Partially cloudy
16/9/2017,25.3,18.6,21.3,25.3,18.6,21.3,15.6,70.6,0,0,0,36.4,17.9,255.8,1011.9,40.7,16,235.1,20.4,8,0.88,Partially cloudy
17/9/2017,23.6,18.8,20.8,23.6,18.8,20.8,15.5,71.8,0,0,0,35.3,10.5,252.9,1013.1,52.6,16,192.3,16.6,7,0.91,Partially cloudy
18/9/2017,23.9,17.3,20.4,23.9,17.3,20.4,15.9,75.7,0,0,0,31.7,13.8,245.8,1013,43.4,15.3,249.2,21.4,8,0.95,Partially cloudy
19/9/2017,24.1,19.7,21.4,24.1,19.7,21.4,15.5,69.4,0,0,0,30.6,12.1,243.7,1012.2,75.4,15.8,218.1,18.9,8,0,Partially cloudy
20/9/2017,25.2,17.3,21.3,25.2,17.3,21.3,15.5,70.6,0,0,0,31.7,18.5,246.5,1011.1,48.3,15.8,164.3,14.1,6,0.02,Partially cloudy
21/9/2017,22.4,18.2,20.2,22.4,18.2,20.2,14.5,70.4,0.872,100,16.67,40.7,22.9,225,1010,55.1,15.6,196.6,17.1,8,0.05,"Rain, Partially cloudy"
22/9/2017,23.2,16.4,19.2,23.2,16.4,19.2,11.1,60.2,0,0,0,36.7,20.9,251.8,1010.1,18.3,16,209.8,18.2,7,0.08,Clear
23/9/2017,23.4,15.7,19.3,23.4,15.7,19.3,11.8,62.8,0,0,0,36,13.4,253.5,1009.9,2.4,16,250.2,21.7,8,0.11,Clear
